generator_name,seed,dataset_size,train_size,validation_size,test_size,model_name,model_random_state,validation_accuracy,validation_precision_macro,validation_recall_macro,validation_f1_macro,validation_f1_weighted,test_accuracy,test_precision_macro,test_recall_macro,test_f1_macro,test_f1_weighted
numpy_mt19937,1015,34874,24411,5232,5231,RandomForestClassifier,42,0.930237003058104,0.8844997251069358,0.8520471027399973,0.8675886705001633,0.9293242681745765,0.9357675396673676,0.8855932586296461,0.8746446098277266,0.8800127642443051,0.9355242909522083
numpy_mt19937,1016,34874,24411,5232,5231,RandomForestClassifier,42,0.9342507645259939,0.8900911481590791,0.8625224950363529,0.8757760536575598,0.9335540617511753,0.9330911871535079,0.8887821919582861,0.8589598487784796,0.8732533530537513,0.9323341787895155
numpy_mt19937,1017,34874,24411,5232,5231,RandomForestClassifier,42,0.9371177370030581,0.8935302452574708,0.869034854578552,0.8808636534380813,0.9364955181444917,0.9357675396673676,0.8853986596326532,0.8750902563751657,0.8801693912811697,0.9355147840574046
numpy_mt19937,1018,34874,24411,5232,5231,RandomForestClassifier,42,0.9332951070336392,0.8877995915286183,0.8601679108482073,0.8734680247287856,0.9325439410038743,0.9340470273370293,0.8854647167563455,0.870206631664295,0.8776130318240517,0.9336567749044623
numpy_mt19937,1019,34874,24411,5232,5231,RandomForestClassifier,42,0.9357798165137615,0.899529175061832,0.856544521448956,0.8768660191777458,0.9347034883854313,0.9401644045115657,0.9071155672375456,0.8641863761628062,0.8843909583806967,0.9391015365168135
numpy_mt19937,1020,34874,24411,5232,5231,RandomForestClassifier,42,0.9353975535168195,0.8932054683242332,0.8643845826554055,0.8781823632596524,0.9346931165315322,0.9359587077040719,0.9018841848536233,0.8575139222884878,0.8784571864590448,0.9348507761076899
numpy_mt19937,1021,34874,24411,5232,5231,RandomForestClassifier,42,0.9373088685015291,0.8954518036224751,0.86571964999544,0.8800203784361718,0.9365895271948615,0.9420760848786083,0.9050304366894825,0.8761961232477126,0.8900568142654622,0.9414584779780627
numpy_mt19937,1022,34874,24411,5232,5231,RandomForestClassifier,42,0.9353975535168195,0.8935769632869338,0.8654882083405947,0.8790074093205013,0.9346960367131173,0.9329000191168036,0.8953254865308798,0.8476317309916818,0.8700258867267786,0.9316105229664038
numpy_mt19937,1023,34874,24411,5232,5231,RandomForestClassifier,42,0.9325305810397554,0.8989428257080144,0.8443321769531186,0.8697358621278526,0.9310680180835671,0.9355763716306633,0.8956062150491887,0.861236664179729,0.877633890430106,0.934731119570772
numpy_mt19937,1024,34874,24411,5232,5231,RandomForestClassifier,42,0.9417048929663608,0.9063844956104475,0.8704136836065782,0.8874553828407499,0.9408107264134059,0.9346205314471421,0.8881286057930659,0.8647605187472763,0.8760954694191003,0.9340162990876061
numpy_mt19937,1025,34874,24411,5232,5231,RandomForestClassifier,42,0.9367354740061162,0.8928566921519941,0.8669003218846644,0.8794260686803,0.9360579389217445,0.9363410437774804,0.8984800751694579,0.8607945060851837,0.8787323238398227,0.9354120950245227
numpy_mt19937,1026,34874,24411,5232,5231,RandomForestClassifier,42,0.9386467889908257,0.8980653044421619,0.8698481653182538,0.8834498801368853,0.9379608761525184,0.9413114127317912,0.9012105945336448,0.8759592625917966,0.8880866265850859,0.9406792052033841
numpy_mt19937,1027,34874,24411,5232,5231,RandomForestClassifier,42,0.9409403669724771,0.9017926809595576,0.8769679827199083,0.8889880109207136,0.9403727500571046,0.933855859300325,0.8843192835442166,0.8652451605053354,0.8745344343720453,0.9333261856435425
numpy_mt19937,1028,34874,24411,5232,5231,RandomForestClassifier,42,0.9388379204892966,0.9000901779643128,0.8679336841186241,0.8832722112555959,0.9380314178165303,0.9334735232269165,0.8959041540674145,0.8509502881205999,0.8721411163412979,0.9322826988242046
numpy_mt19937,1029,34874,24411,5232,5231,RandomForestClassifier,42,0.9371177370030581,0.8953907369570003,0.8693106910297898,0.8819213321525122,0.9364801337565044,0.9372968839610017,0.9034037263203968,0.8554457256375173,0.8776413894498636,0.9359720109790665
numpy_pcg64,1000,34874,24411,5232,5231,RandomForestClassifier,42,0.9371177370030581,0.8976987753122335,0.8646628743319047,0.8803042907077213,0.9363917233586726,0.9426495889887211,0.9085251033138445,0.8738271964724049,0.8903878267518283,0.941926923022472
numpy_pcg64,1001,34874,24411,5232,5231,RandomForestClassifier,42,0.9392201834862385,0.8983045659223509,0.8710232936485546,0.8841903546476462,0.9385587824837821,0.9388262282546358,0.8951337136142038,0.8745737402854251,0.8845673147656775,0.9383169559213002
numpy_pcg64,1002,34874,24411,5232,5231,RandomForestClassifier,42,0.9392201834862385,0.9037025895368731,0.8640834604723094,0.8828337748035319,0.9382286805234933,0.9365322118141847,0.8939968121878948,0.8676872562561967,0.880404634875876,0.935881693925452
numpy_pcg64,1003,34874,24411,5232,5231,RandomForestClassifier,42,0.9392201834862385,0.9015919255389194,0.8708109610582434,0.8856046974992496,0.9384980274452382,0.9344293634104378,0.8872485021066433,0.8640646245231984,0.8753034658629373,0.9338068172340636
numpy_pcg64,1004,34874,24411,5232,5231,RandomForestClassifier,42,0.9376911314984709,0.8957013517436317,0.8709527271545845,0.8829401745047343,0.9370913047879651,0.9325176830433951,0.889607771484183,0.854601449705537,0.8711998116095608,0.9315392957007584
numpy_pcg64,1005,34874,24411,5232,5231,RandomForestClassifier,42,0.9325305810397554,0.8819343569815902,0.8637512329786103,0.8725294229033708,0.9319889514692996,0.9415025807684955,0.9017467168928487,0.8775252080789957,0.8892443314052526,0.9409411422735476
numpy_pcg64,1006,34874,24411,5232,5231,RandomForestClassifier,42,0.9390290519877675,0.910494018320958,0.8602464992888649,0.8835830295883378,0.9378567308796907,0.9397820684381571,0.9050087487079486,0.8652988202915326,0.883770455574396,0.9387353243298276
numpy_pcg64,1007,34874,24411,5232,5231,RandomForestClassifier,42,0.9434250764525994,0.9045916417675611,0.8809214242678357,0.8919475030428363,0.9427756411445535,0.9350028675205506,0.8861354824373279,0.8710545631904129,0.8784329687725343,0.9346312082319609
